,symbol,date,enterpriseValue
9354,IDE.L,2019-12-31,13598000.0
9355,IDEA.L,2019-10-31,-5769000.0
9356,IDEA.NS,2019-09-30,1343986327880.45
9357,IDEX,2019-12-31,147778762.12
9358,IDFC.NS,2019-09-30,47583324770.27451
9359,IDFCFIRSTB.NS,2019-09-30,126189502591.42056
9360,IDH.L,2019-09-30,-26086000.0
9361,IDHC.L,2019-12-31,-105970000.0
9362,IDIA.SW,2019-12-31,4778593891.41736
9363,IDIP.PA,2019-12-31,-21361000.0
9364,IDIV,2019-12-31,-110135.0
9365,IDL.PA,2019-12-31,7973000.0
9366,IDN,2019-12-31,117639229.01
9367,IDOX.L,2019-10-31,4561000.0
9368,IDP.DE,2019-12-31,50740118933.2
9369,IDP.L,2019-12-31,-363615.0
9370,IDRA,2019-12-31,13083140.0
9371,IDSA,2019-09-30,14407880.0
9372,IDSY,2019-06-30,95385000.0
9373,IDT,2020-01-31,137888200.0
9374,IDT.AX,2019-06-30,31211807.75
9375,IDTI,2018-12-30,6330968690.0
9376,IDTY,2019-12-31,27793264.0
9377,IDVP.ME,2019-12-31,646076000.0
9378,IDX.AX,2019-06-30,579394600.9130499
9379,IDXG,2019-12-31,19849000.0
9380,IDXX,2019-12-31,23314837240.0
9381,IDYA,2019-12-31,117555062.5
9382,IEA,2019-12-31,249567731.42000002
9383,IEAWW,2019-12-31,18405243.840000004
9384,IEC,2019-12-27,131782797.60000001
9385,IEC.AX,2019-06-30,3928688.3600000003
9386,IEF,2015-02-28,6792083936.900001
9387,IEHC,2019-12-31,45490031.0
9388,IEL.AX,2019-06-30,4599857216.4114065
9389,IEM.L,2019-12-31,-13818000.0
9390,IEO,2015-04-30,590700015.0
9391,IEP,2019-12-31,16100500000.0
9392,IEP.BR,2019-12-31,9978000.0
9393,IES.DE,2019-12-31,-2206742856.8059998
9394,IES.L,2019-12-31,-1243000.0
9395,IESC,2019-12-31,508894019.82
9396,IEX,2019-12-31,13250659000.0
9397,IEX.AS,2019-12-31,16224568.0
9398,IEX.NS,2019-09-30,39145315325.67317
9399,IF0.DE,2019-12-31,155720294.51999998
9400,IFA.DE,2019-12-31,286534426.7
9401,IFA.TO,2019-12-31,21169392.0
9402,IFBAGRO.NS,2019-09-30,3853059120.0
9403,IFBIND.NS,2019-09-30,27448986082.09116
9404,IFC.TO,2019-12-31,21341060000.0
9405,IFCI.NS,2019-09-30,1728335716.2999992
9406,IFCN.SW,2019-12-31,-54910000.0
9407,IFF,2019-12-31,18226200508.012
9408,IFF.PA,2019-12-31,17278987000.0
9409,IFFT,2019-12-31,9151060436.068
9410,IFGLEXPOR.NS,2019-09-30,5905430618.632759
9411,IFL.AX,2019-06-30,4131967894.8
9412,IFM.AX,2019-06-30,520145775.0
9413,IFMK,2019-12-31,22113618.968000002
9414,IFN,2019-12-31,541589168.4954201
9415,IFN.AX,2019-06-30,902055980.0
9416,IFNY,2019-12-31,2058792.6
9417,IFP.TO,2019-12-31,1211713569.94
9418,IFRX,2019-12-31,70580655.6
9419,IFS,2019-12-31,8312357000.0
9420,IFT.AX,2019-03-31,4290224120.044532
9421,IFX.DE,2019-12-31,28798948755.0
9422,IFX.SW,2019-12-31,30903000000.0
9423,IGAP,2019-12-31,97422881.0
9424,IGARASHI.NS,2019-09-30,5842370709.0
9425,IGAS.L,2019-12-31,4877000.0
9426,IGC,2019-12-31,14850730.0
9427,IGC.L,2019-12-31,-3716000.0
9428,IGD,2019-08-31,613413731.2
9429,IGE,2015-01-31,2125959864.6
9430,IGE.L,2019-09-30,-640489.0
9431,IGE.PA,2019-12-31,-38148000.0
9432,IGEN,2019-12-31,807207.682
9433,IGG.L,2019-11-30,-231600000.0
9434,IGIB,2015-02-28,3395719902.8
9435,IGIC,2019-12-31,317800285.0
9436,IGL.AX,2019-06-30,426990000.0
9437,IGL.NS,2019-09-30,264610982799.40405
9438,IGLD,2019-06-30,7851664219414.05
9439,IGM.TO,2019-12-31,14202849240.0
9440,IGMS,2019-12-31,1127186876.8
9441,IGN.AX,2019-06-30,2744197.875
9442,IGO.AX,2019-06-30,2511778570.5
9443,IGP.L,2019-09-30,-366000.0
9444,IGPH.SW,2019-06-30,41844394.99
9445,IGPL.NS,2019-09-30,6937212745.998184
9446,IGR.L,2019-09-30,-144124443.78887302
9447,IGSB,2015-02-28,5131031370.0
9448,IGST.ME,2019-12-31,3730915125.0
9449,IGT,2019-12-31,10499324920.0
9450,IGV,2015-01-31,1163759961.0
9451,IGV.L,2019-09-30,-4649799.0
9452,IGXT,2019-12-31,49720944.11
9453,IHC,2019-12-31,604088589.714
9454,IHC.L,2020-01-31,2150769090.099295
9455,IHG,2019-12-31,-195000000.0
9456,IHG.L,2019-12-31,1887000000.0
9457,IHL.AX,2019-06-30,17804238.52
9458,IHP.L,2019-09-30,16537774000.0
9459,IHR.AX,2019-06-30,7205268.5600000005
9460,IHR.L,2019-12-31,-47790000.0
9461,IHRT,2019-12-31,6458226826.6
9462,IHT,2020-01-31,20418970.432800002
9463,IID,2019-08-31,45699597.6
9464,IIFL.NS,2019-09-30,13859831170.539825
9465,IIFLSEC.NS,2019-09-30,4370787574.550001
9466,IIFLWAM.NS,2019-09-30,172563039931.58093
9467,III,2019-12-31,187981620.0
9468,III.L,2019-09-30,-565000000.0
9469,III.TO,2019-12-31,177291758.44
9470,IIIN,2019-12-28,354570900.0
9471,IIIV,2019-12-31,534060426.25
9472,IIM,2018-08-31,676633618.8
9473,IIN,2019-12-31,148860000.0
9474,IINX,2019-12-31,201548359.0
9475,IIP.L,2019-09-30,-28328000.0
9476,IIPR,2019-12-31,955643978.985063
9477,IIPR-PA,2019-12-31,-82244000.0
9478,IIT.L,2019-11-30,-43446000.0
9479,IITL.NS,2019-09-30,1544208300.0
9480,IIVI,2019-12-31,4980748620.0
9481,IJT,2015-03-31,1516003300.1
9482,IKA.L,2019-10-31,-1153800.0
9483,IKE.AX,2019-03-31,46790588.63999999
9484,IKNX,2019-12-31,12567625.0
9485,IKW.AX,2019-06-30,407080291.0
9486,IL0A.IR,2019-12-31,-78000000.0
9487,IL0A.L,2019-12-31,-78000000.0
9488,ILD.PA,2019-12-31,1925000000.0
9489,ILG,2018-06-30,4629809865.966999
9490,ILM1.DE,2019-12-31,399612637.4
9491,ILMN,2019-12-29,47991860000.0
9492,ILPT,2019-12-31,2837084820.0
9493,IMA.AX,2019-12-31,-31132000.0
9494,IMAB,2019-12-31,621219000.0
9495,IMAC,2019-12-31,17574808.0
9496,IMACW,2019-12-31,5328949.76
9497,IMAGICAA.NS,2019-12-31,317220334.00000006
9498,IMAHF,2020-01-31,31320248.68
9499,IMAX,2019-12-31,1181968470.0
9500,IMB.L,2019-09-30,9411000000.0
9501,IMB.SW,2019-09-30,31432230000.0
9502,IMBI,2020-02-01,85189887.0
9503,IMC.AX,2019-12-31,-4839868.0
9504,IMC.L,2019-12-31,35623.0
9505,IMCD.AS,2019-12-31,407428000.0
9506,IMCI,2019-12-31,3322236.1500000004
9507,IMD.AX,2019-06-30,450388705.80499995
9508,IMDA.PA,2019-12-31,270019000.0
9509,IMDZ,2018-12-31,-15352207.5
9510,IME.AX,2019-12-31,-6322789.0
9511,IME.L,2019-12-31,-237574.0
9512,IMFA.NS,2019-09-30,9208542505.88873
9513,IMG.TO,2019-12-31,1855640000.0
9514,IMGN,2019-12-31,586266990.0
9515,IMH,2019-12-31,3478340540.76
9516,IMI,2019-06-30,69207183.72
9517,IMI.L,2019-12-31,273300000.0
9518,IMII,2019-12-31,5078628.5
9519,IMKTA,2019-12-28,1782584214.4
9520,IMM.AX,2019-12-31,-12301897.0
9521,IMM.L,2019-12-31,-1314840.0
9522,IMMO.BR,2019-12-31,345852000.0
9523,IMMO.L,2019-12-31,-419000.0
9524,IMMOU.BR,2019-09-30,-148000.0
9525,IMMP,2019-06-30,-8925275.0
9526,IMMR,2019-12-31,149283330.0
9527,IMMU,2019-12-31,3877523240.0
9528,IMNP,2018-06-30,12623241.1032
9529,IMO,2019-12-31,22782025000.0
9530,IMO.L,2019-09-30,18323000.0
9531,IMO.TO,2019-12-31,27945335000.0
9532,IMO1.DE,2019-12-31,4602555576.0
9533,IMOS,2019-12-31,-457509362.59999996
9534,IMP.TO,2019-12-31,3293054.0599999996
9535,IMPAL.NS,2019-09-30,9000357790.080002
9536,IMPEXFERRO.NS,2019-09-30,961854423.1
9537,IMPN.SW,2019-12-31,-884487000.0
9538,IMPV,2018-09-30,1417257860.0
9539,IMRN,2018-12-31,-2957969.0809
9540,IMS.AX,2019-06-30,9050595.17
9541,IMTE,2019-12-31,35553496.8
9542,IMTX,2019-12-31,189917857.5
9543,IMU.AX,2019-06-30,34680866.785
9544,IMU.DE,2019-12-31,1102634220.0
9545,IMUC,2018-06-30,8040646.274
9546,IMUN,2019-12-31,8292453.9
9547,IMUX,2019-12-31,74900761.99999999
9548,IMV,2019-12-31,142463698.0
9549,IMV.TO,2019-12-31,243014914.13
9550,IMVT,2019-12-31,527696322.85
9551,IMXI,2019-12-31,467875999.99999994
9552,IN.TO,2019-12-31,28597449.049999997
9553,INA.AX,2019-06-30,945995463.23008
9554,INA.LS,2019-12-31,139793000.0
9555,INAP,2019-12-31,427831000.0
9556,INB,2019-12-31,273511378.45
9557,INBK,2019-12-31,490046328.814216
9558,INBKZ,2019-12-31,10277222.741580993
9559,INCE.L,2019-09-30,8636000.0
9560,INCH.L,2019-12-31,138200000.0
9561,INCY,2019-12-31,17044952400.0
9562,INDB,2019-12-31,3013843837.25
9563,INDBANK.NS,2019-09-30,84724000.0
9564,INDHOTEL.NS,2019-09-30,206895403565.5
9565,INDI.L,2019-09-30,626784587.0
9566,INDIACEM.NS,2019-09-30,48270600885.40588
9567,INDIAGLYCO.NS,2019-09-30,10244753898.2315
9568,INDIAMART.NS,2019-12-31,67622600711.928825
9569,INDIANB.NS,2019-09-30,-136141453565.6929
9570,INDIANCARD.NS,2019-09-30,650535899.4352951
9571,INDIANHUME.NS,2019-09-30,13613222840.366041
9572,INDIGO.NS,2019-09-30,921405996620.0662
9573,INDLMETER.NS,2019-09-30,185827453.1
9574,INDNIPPON.NS,2019-09-30,9464566708.63498
9575,INDOCO.NS,2019-09-30,14924481810.655882
9576,INDORAMA.NS,2019-09-30,11053312433.349998
9577,INDOSOLAR.NS,2019-09-30,178062000.0
9578,INDOSTAR.NS,2019-09-30,94507093412.34851
9579,INDOTECH.NS,2019-09-30,1000087784.25
9580,INDOTHAI.NS,2019-09-30,9045554.128261
9581,INDOWIND.NS,2019-09-30,1142867263.4
9582,INDRAMEDCO.NS,2019-09-30,3611972675.740816
9583,INDSWFTLAB.NS,2019-09-30,11464834364.0
9584,INDSWFTLTD.NS,2019-09-30,6572657126.2
9585,INDTERRAIN.NS,2019-09-30,3252927066.767796
9586,INDUSINDBK.NS,2019-09-30,805813489103.8693
9587,INDV.L,2019-12-31,27652165000.0
9588,INE.TO,2019-12-31,7056607880.0
9589,INEA.PA,2019-12-31,255683000.0
9590,INEOSSTYRO.NS,2019-09-30,11763933971.404984
9591,INF.AX,2019-06-30,13975081.846
9592,INF.L,2019-12-31,2185600000.0
9593,INF.PA,2019-12-31,-74558000.0
9594,INFA.L,2020-01-31,-7975.0
9595,INFE.PA,2019-12-31,-21153000.0
9596,INFI,2019-12-31,62415863.68
9597,INFIBEAM.NS,2019-09-30,26304588191.707893
9598,INFN,2019-12-28,1655673700.0
9599,INFO,2019-11-30,34698790817.2
9600,INFOBEAN.NS,2019-09-30,1226372821.5
9601,INFOMEDIA.NS,2019-09-30,558150944.95
9602,INFRATEL.NS,2019-12-31,503245842912.5
9603,INFU,2019-12-31,205071398.5
9604,INFY,2019-06-30,47207820000.0
9605,INFY.NS,2019-12-31,3097798156815.0312
9606,ING,2019-06-30,87189933598.4721
9607,ING.AX,2019-06-30,1764867999.9999998
9608,ING.L,2019-12-31,-2600000.0
9609,ING.PA,2019-12-31,705400000.0
9610,INGA.AS,2019-12-31,158500600000.0
9611,INGA.SW,2019-12-31,160904000000.0
9612,INGERRAND.NS,2019-09-30,18455978821.733345
9613,INGN,2019-12-31,1296887013.32
9614,INGR,2019-12-31,7810649799.0
9615,INGR.ME,2019-12-31,54818422000.0
9616,INH.DE,2019-12-31,1301534133.602526
9617,INHC.L,2019-09-30,-13560000.0
9618,INIS,2019-12-31,27937824.5
9619,INL.L,2019-09-30,16785387000.0
9620,INLB,2019-12-31,61308412.5
9621,INLX,2019-12-31,4403198.0
9622,INM,2016-09-30,158171.03499999997
9623,INMB,2019-12-31,55338815.0
9624,INMD,2019-12-31,1583864000.0000002
9625,INN,2019-12-31,2256840760.0
9626,INN.PA,2019-09-30,-5974000.0
9627,INN1.DE,2019-12-31,158894600000.0
9628,INNOG.SW,2019-06-30,39349000000.0
9629,INNT,2019-12-31,18813044.400000002
9630,INO,2019-12-31,466083587.9
9631,INOD,2019-12-31,23630599.999999996
9632,INOV,2019-12-31,3601736520.0
9633,INOXLEISUR.NS,2019-09-30,32926011650.75
9634,INOXWIND.NS,2019-09-30,11987752958.151455
9635,INP.AX,2019-06-30,7649526.148
9636,INP.DE,2019-12-31,27221178577.265
9637,INPP.L,2019-12-31,-45610000.0
9638,INPX,2019-12-31,27090916.075000003
9639,INQ.TO,2020-01-31,10364437.91
9640,INQD,2019-12-31,972789.693
9641,INR.AX,2019-06-30,150096907.085
9642,INR.DE,2019-12-31,6861783046.4800005
9643,INRD,2019-12-31,16707732.100000001
9644,INRN.SW,2019-12-31,-83779000.0
9645,INS,2019-12-31,329596380.7
9646,INS.DE,2019-12-31,1207105451.2905898
9647,INS.L,2019-12-31,-5398000.0
9648,INSE,2019-12-31,393831039.25
9649,INSE.L,2019-12-31,33373000.0
9650,INSECTICID.NS,2019-09-30,12327390544.044016
9651,INSG,2019-12-31,725666487.07
9652,INSM,2019-12-31,1984959080.0
9653,INSP,2019-12-31,1787666500.58
9654,INSP.L,2019-12-31,-87000.0
9655,INSPIRISYS.NS,2019-09-30,2095528602.042857
9656,INST,2019-12-31,1721728730.0
9657,INSU,2019-12-31,205898373.5
9658,INSUU,2019-12-31,58499719.199999996
9659,INSUW,2019-12-31,6148722.399999999
9660,INSW,2019-12-31,1441907065.2800002
9661,INSY,2019-03-31,314638915.90000004
9662,INT,2019-12-31,3278025869.4
9663,INTC,2019-12-28,287416688742.0
9664,INTC.SW,2019-12-28,244035000000.0
9665,INTELLECT.NS,2019-09-30,28252110095.330235
9666,INTENTECH.NS,2019-09-30,809967700.5
9667,INTEQ,2019-12-31,14641869000.0
9668,INTER.AS,2019-12-31,2273182200.0
9669,INTG,2019-12-31,255475912.60000002
9670,INTI,2019-12-31,19941175.04
9671,INTL,2019-12-31,5264475684.1
9672,INTO.BR,2019-12-31,884535276.8000001
9673,INTT,2019-12-31,53524250.0
9674,INTU,2020-01-31,71949181305.0
9675,INTV,2019-12-31,901678.74
9676,INTX,2018-09-30,58141280.0
9677,INTZ,2019-12-31,72242000.0
9678,INUV,2019-12-31,15298876.7
9679,INV.AX,2019-06-30,2474435.3200000003
9680,INV.L,2019-12-31,-1251156.0
9681,INV.TO,2019-12-31,41311158.2
9682,INVA,2019-12-31,1532001840.0
9683,INVE,2019-12-31,87264040.0
9684,INVENTURE.NS,2019-09-30,1855800000.0
9685,INVH,2019-12-31,24565561268.431953
9686,INVP.L,2019-09-30,-4667549000.0
9687,INVT,2017-09-30,2587428.8
9688,INVU,2019-12-31,114682674.30000001
9689,INW1.DE,2019-12-31,-1285130.92
9690,INWK,2019-12-31,401220170.0
9691,INX.L,2019-09-30,-1289823.0
9692,INXN,2019-11-07,-199765498.89
9693,IO,2019-12-31,211728120.0
9694,IOB.NS,2019-09-30,-159574443319.8
9695,IOC.NS,2019-09-30,1972911517491.2705
9696,IOD.AX,2019-06-30,26234811.175
9697,IOF.L,2019-12-31,-7817890.0
9698,IOG.L,2019-12-31,73046000.0
9699,IOLCP.NS,2019-09-30,10690551254.177433
9700,IOM.L,2019-09-30,37766000.0
9701,IONI,2019-12-31,2503477.9000000004
9702,IONS,2019-12-31,8622049000.0
9703,IOR,2019-12-31,55015424.8
9704,IOSP,2019-12-31,2618965010.9680004
9705,IOTS,2019-12-31,295096146.0
9706,IOVA,2019-12-31,3481267640.0
9707,IP,2019-12-31,33482071042.29286
9708,IP1.AX,2019-06-30,2441741.4820000003
9709,IPAR,2019-12-31,2167432798.527
9710,IPAS,2018-09-30,17400519.92
9711,IPB,2013-06-30,72428000000.0
9712,IPB.AX,2019-06-30,5872343.706
9713,IPC.AX,2019-06-30,3458849.4000000004
9714,IPCALAB.NS,2019-09-30,114002654427.0
9715,IPCC,2018-03-31,185071999.06840003
9716,IPCI.TO,2019-11-30,4670999.0
9717,IPCO.TO,2019-12-31,1117721570.04
9718,IPD.AX,2019-06-30,34375271.445
9719,IPDN,2019-12-31,7173454.084
9720,IPE.L,2019-09-30,-4623000.0
9721,IPEL.L,2020-01-03,17522438150.0
9722,IPF.L,2019-12-31,-37400000.0
9723,IPG,2019-12-31,11071490000.0
9724,IPGP,2019-12-31,7030224614.167999
9725,IPH.AX,2019-06-30,1555382991.98
9726,IPH.PA,2019-12-31,-172808000.0
9727,IPHI,2019-12-31,3578295901.533792
9728,IPHS,2019-09-30,952008000.0
9729,IPI,2019-12-31,379803133.0
9730,IPIC,2019-03-31,199675000.0
9731,IPIX,2019-12-31,14819512.48
9732,IPL.AX,2019-09-30,866600000.0
9733,IPL.TO,2019-12-31,13909168000.0
9734,IPLDP,2019-12-31,11834225000.0
9735,IPN.PA,2019-12-31,274200000.0
9736,IPO.L,2019-12-31,-121900000.0
9737,IPO.TO,2019-12-31,98684366.56
9738,IPOA,2019-06-30,892310119.0
9739,IPR.LS,2019-12-31,145327488.0
9740,IPS.PA,2019-12-31,395985000.0
9741,IPSI,2019-12-31,3593838.82
9742,IPT.AX,2019-06-30,5927454.734
9743,IPTK,2019-12-31,7327582.958779999
9744,IPU.L,2020-01-31,19975515952.0
9745,IPWR,2019-12-31,2067067.5999999996
9746,IPX.L,2019-09-30,-11939000.0
9747,IPXL,2018-03-31,2036257200.0
9748,IQ,2019-12-31,118598084842.5
9749,IQ3.AX,2019-06-30,29887105.29
9750,IQAI.L,2019-12-31,-865875.0
9751,IQE.L,2019-12-31,13936000.0
9752,IQG.L,2019-12-31,-13053000.0
9753,IQI,2019-08-31,1091958194.0
9754,IQST,2019-12-31,3850518.04
9755,IQV,2019-12-31,40566625037.0
9756,IR,2019-12-31,8801364000.0
9757,IR5B.IR,2019-12-31,89300000.0
9758,IRAO.ME,2019-12-31,437653887805.12396
9759,IRB.NS,2019-09-30,196284831816.8007
9760,IRBINVIT.NS,2019-03-31,76626441839.0
9761,IRBT,2019-12-28,1256816600.0
9762,IRCC,2019-11-30,4469807.4
9763,IRCON.NS,2019-09-30,184860780300.59567
9764,IRCP,2019-09-30,27716010085.0
9765,IRCTC.NS,2019-09-30,105350231465.0
9766,IRD.AX,2019-06-30,37475430.925
9767,IRD.PA,2019-12-31,66927000.0
9768,IRDM,2019-12-31,4796221480.0
9769,IRDMB,2019-03-31,104641484580.0
9770,IRE.AX,2019-12-31,192528000.0
9771,IREN.SW,2019-12-31,494170000.0
9772,IRES.IR,2019-12-31,542872000.0
9773,IRET,2019-12-31,1484017537.5
9774,IRGZ.ME,2019-12-31,58547000000.0
9775,IRI.AX,2019-06-30,566195467.8000001
9776,IRIX,2019-12-28,19734700.0
9777,IRKT.ME,2019-12-31,158598296692.43
9778,IRM,2019-12-31,17626542277.277
9779,IRMD,2019-12-31,226779936.88
9780,IRON.L,2019-12-31,-107000.0
9781,IROQ,2019-12-31,94697342.6
9782,IRR.L,2019-12-31,-4255050.0
9783,IRS,2019-09-30,272707220905.96
9784,IRT,2019-12-31,2251981679.3599997
9785,IRTC,2019-12-31,1825231675.24
9786,IRWD,2019-12-31,2285777384.95
9787,IS3.AX,2019-12-31,-6219000.0
9788,IS7.DE,2019-12-31,41960600.0
9789,IS8.DE,2019-12-31,-3521000.0
9790,ISBA,2019-12-31,131715084.23020601
9791,ISBC,2019-12-31,8710381723.6
9792,ISCA,2019-08-31,1876111342.94
9793,ISCO,2019-12-31,6262680.0
9794,ISD.AX,2019-06-30,69453000.225
9795,ISDR,2019-12-31,28910240.0
9796,ISEC.NS,2019-12-31,153901585127.8192
9797,ISEE,2019-12-31,255364540.0
9798,ISFT.NS,2019-09-30,2482843812.9081078
9799,ISG,2019-03-31,90064000000.0
9800,ISHA.DE,2019-12-31,35101492.0
9801,ISIG,2019-12-31,53983740.00000001
9802,ISKJ.ME,2019-12-31,154348000.0
9803,ISMTLTD.NS,2019-09-30,1950941362.55
9804,ISN.SW,2019-12-31,405981000.0
9805,ISNS,2019-12-31,18753320.0
9806,ISR,2019-12-31,38600560.0
9807,ISR.DE,2019-12-31,829327893.7267439
9808,ISRG,2019-12-31,67287570000.0
9809,ISRL,2019-06-30,368800584.8
9810,ISSC,2019-12-31,76590014.24
9811,ISTR,2019-12-31,378457720.0
9812,ISU.AX,2019-06-30,108700600.0
9813,ISV.TO,2019-12-31,261544000.0
9814,IT,2019-12-31,15683624800.0
9815,ITA,2015-04-30,351292494.15
9816,ITB,2015-04-30,2422224000.0
9817,ITB.DE,2019-09-30,9411000000.0
9818,ITC.NS,2019-09-30,3376676273776.0
9819,ITCB,2019-03-31,16555300000.0
9820,ITCI,2019-12-31,1788891322.8100002
9821,ITDC.NS,2019-09-30,22338242945.3836
9822,ITDCEM.NS,2019-09-30,8137168398.551586
9823,ITDN,2019-12-31,474789.16000000003
9824,ITE.PA,2019-12-31,-2101000.0
9825,ITG,2018-12-31,807395810.3000001
9826,ITGR,2019-12-31,3430332840.0
9827,ITH.TO,2019-12-31,125710948.19999999
9828,ITI,2019-12-31,192331070.0
9829,ITI.NS,2019-09-30,75888598206.0
9830,ITIC,2019-12-31,274779794.333
9831,ITL.PA,2019-12-31,-2773000.0
9832,ITM.L,2019-10-31,-56878000.0
9833,ITN.DE,2019-12-31,-250000.0
9834,ITOX,2019-12-31,3815027.54
9835,ITP,2019-12-31,23867422.4
9836,ITP.PA,2019-12-31,-97579000.0
9837,ITP.TO,2019-12-31,1454367600.94
9838,ITRI,2019-12-31,4115308930.903
9839,ITRK.L,2019-12-31,390500000.0
9840,ITRM,2019-12-31,75376460.0
9841,ITRN,2019-12-31,536954539.188
9842,ITT,2019-12-31,5872107350.8
9843,ITU.DE,2020-01-31,66695000000.0
9844,ITUB,2019-12-31,212266565330.65002
9845,ITV.L,2019-12-31,770000000.0
9846,ITW,2019-12-31,63474157606.0
9847,ITX.L,2019-12-31,-765000.0
9848,ITXT.PA,2019-12-31,249000.0
9849,IUR.DE,2019-12-31,223081000.0
9850,IUSG,2015-03-31,320976197.9
9851,IUSV,2015-03-31,346229760.0
9852,IVA.PA,2019-12-31,-35841000.0
9853,IVAC,2019-12-28,155905640.0
9854,IVC,2019-12-31,443072200.0
9855,IVC.AX,2019-12-31,337629000.0
9856,IVC.NS,2019-09-30,1848290000.0
9857,IVDN,2020-01-31,7286283.52
9858,IVFH,2019-12-31,15653940.4
9859,IVH,2019-09-30,338138700.0
9860,IVI.L,2019-09-30,0.0
9861,IVN.TO,2019-12-31,4441959625.75
9862,IVO.AX,2019-12-31,-3000.0
9863,IVP.NS,2019-09-30,644427717.271533
9864,IVPU.L,2019-11-30,-635000.0
9865,IVQ.AX,2019-06-30,30789890.8478
9866,IVQ.TO,2019-12-31,1435612344.74
9867,IVR,2019-12-31,3849918200.0
9868,IVR-PA,2019-12-31,-73927000.0
9869,IVR-PC,2019-12-31,-73927000.0
9870,IVR.AX,2019-06-30,7674683.384
9871,IVT.AX,2019-06-30,7279683.845000001
9872,IVTY,2018-06-30,101629790.6
9873,IVU.DE,2019-12-31,187525550.0
9874,IVX.AX,2019-06-30,81660384.24499999
9875,IVX.DE,2019-12-31,43498293.0
9876,IVZ,2019-12-31,14778418000.0
9877,IVZ.AX,2019-06-30,13070366.465
9878,IWBB,2019-12-31,94446527.5
9879,IWG.L,2019-12-31,292700000.0
9880,IWSY,2019-12-31,35786068.400000006
9881,IX,2020-02-03,3334739000.0
9882,IXD1.DE,2020-01-31,92731900634.4
9883,IXI.L,2019-09-30,-7264000.0
9884,IXR.AX,2019-06-30,2344317.0160000003
9885,IXU.AX,2019-06-30,13032712.352248
9886,IXX.DE,2019-12-31,216679935.5
9887,IYJ,2015-04-30,257543995.2
9888,IYT,2015-04-30,839190978.2
9889,IYZ,2015-04-30,827175000.0
9890,IZEA,2019-12-31,2299540.557
9891,IZMO.NS,2019-09-30,678949643.508621
9892,J,2019-12-27,12932249303.310501
9893,J&KBANK.NS,2019-12-31,-53666099170.1
9894,JACK,2020-01-19,3198154887.872
9895,JAG,2019-09-30,2279842740.0
9896,JAG.TO,2019-12-31,133197486.0
9897,JAGI.L,2019-09-30,-4404000.0
9898,JAGRAN.NS,2019-09-30,22504164750.36311
9899,JAGSNPHARM.NS,2019-09-30,197934726.0
9900,JAGX,2019-12-31,15861696.706
9901,JAIBALAJI.NS,2019-09-30,1761877689.208788
9902,JAICORPLTD.NS,2019-09-30,15919443070.225504
9903,JAIHINDPRO.NS,2019-09-30,3024541355.0
9904,JAINSTUDIO.NS,2019-09-30,62199332.699999996
9905,JAKK,2019-12-31,145759510.0
9906,JAL.AX,2019-06-30,57858504.29
9907,JAM.L,2019-12-31,-8601000.0
9908,JAMNAAUTO.NS,2019-09-30,15348485835.44375
9909,JAN,2019-12-28,7759792.9
9910,JAN.AX,2019-06-30,36388080.0
9911,JAN.L,2019-12-31,-327000.0
9912,JANL,2019-12-31,14144992.0
9913,JASH.NS,2019-09-30,1354367578.29646
9914,JASN,2019-12-31,305094060.0
9915,JAT.AX,2019-06-30,29519911.748665996
9916,JAX,2019-12-29,139581340.0
9917,JAY.AX,2019-06-30,22033775.840000004
9918,JAY.L,2019-12-31,-10314701.0
9919,JAYAGROGN.NS,2019-09-30,4537125300.3013735
9920,JAYBARMARU.NS,2019-09-30,6633943064.849998
9921,JAYNECOIND.NS,2019-09-30,1977825652.9
9922,JAYSREETEA.NS,2019-09-30,3358116930.5202703
9923,JAZZ,2019-12-31,9821708520.0
9924,JB7.DE,2019-12-31,688070709.630355
9925,JBCHEPHARM.NS,2019-09-30,34789838855.557846
9926,JBFIND.NS,2019-09-30,1637284428.4499998
9927,JBGS,2019-12-31,6847064675.871
9928,JBH.AX,2019-06-30,3268234000.0
9929,JBHT,2019-12-31,13664283290.027092
9930,JBL,2019-11-30,7717457000.000001
9931,JBLU,2019-12-31,6725176000.0
9932,JBMA.NS,2019-09-30,9316554563.861652
9933,JBOG.PA,2019-12-31,-3025000.0
9934,JBSS,2019-12-26,1086350016.55078
9935,JBT,2019-12-31,4253554127.6
9936,JCAP,2019-12-31,621281060.96405
9937,JCGI.L,2019-09-30,-3134000.0
9938,JCH.L,2019-12-31,-19429000.0
9939,JCHAC.NS,2019-09-30,39106867095.233315
9940,JCI,2019-12-31,36631539226.0
9941,JCOM,2019-12-31,5335956520.429999
9942,JCP,2020-02-01,3775175000.0
9943,JCQ.PA,2019-12-31,410512125.0
9944,JCS,2019-12-31,43320414.81
9945,JCS.AX,2019-06-30,6623614.6000000015
9946,JCTCF,2019-11-30,22602426.0
9947,JD,2019-12-31,24573551669.999992
9948,JD.L,2020-01-31,799352699209.202
9949,JDG.L,2019-12-31,-2724000.0
9950,JDR.AX,2019-06-30,1384196.3760000002
9951,JDS.L,2019-12-31,3100000000.0
9952,JDW.L,2020-01-31,166061766239.0
9953,JE,2019-12-31,9151277882.18106
9954,JE.TO,2019-12-31,812522958.296896
9955,JEC,2019-12-27,12981681020.0
9956,JEF,2019-11-30,7670308400.0
9957,JEFI.L,2019-09-30,-544000.0
