,symbol,date,returnOnCapitalEmployed
0,OBNK,2019-12-31,0.10928624331412487
1,OBNK,2018-12-31,0.11161857842813042
0,OSMT,2019-12-31,-0.7694504257483514
1,OSMT,2018-12-31,-0.1741856145903085
0,OTLK,2020-09-30,-10.019254659193052
1,OTLK,2019-09-30,12.022942444219067
2,OTLK,2018-09-30,3.4575032653456903
3,OTLK,2017-09-30,4.791137458930789
4,OTLK,2016-09-30,-16.281725133676755
0,OXSQ,2019-12-31,-0.08577252925933204
1,OXSQ,2018-12-31,-0.019903090670171975
2,OXSQ,2017-12-31,0.09674724136171396
3,OXSQ,2016-12-31,0.18212625059994178
4,OXSQ,2015-12-31,-0.09282518563360105
5,OXSQ,2014-12-31,-0.003276677327689228
0,PLMR,2019-12-31,0.08271106718644192
0,PAYS,2019-12-31,0.33897701812526115
1,PAYS,2018-12-31,0.290378240562154
2,PAYS,2017-12-31,0.37010757166004415
3,PAYS,2016-12-31,0.48913474499350157
4,PAYS,2015-12-31,-1.678179130256205
5,PAYS,2014-12-31,0.9391396461260904
0,PCB,2019-12-31,
1,PCB,2018-12-31,
2,PCB,2016-12-31,
0,PDSB,2019-12-31,-0.6309030479221269
1,PDSB,2018-12-31,-1.4628385244005135
2,PDSB,2017-12-31,-0.6701312397906781
3,PDSB,2016-12-31,-0.39016694857607764
4,PDSB,2015-12-31,-0.23255270892038793
0,PEER,2019-12-31,-1.0359574727704621
1,PEER,2018-12-31,-0.13115502305933877
2,PEER,2017-12-31,-0.3250169815130987
3,PEER,2016-12-31,-0.06440458410193868
4,PEER,2015-12-31,-0.03256239743079253
5,PEER,2014-12-31,1.2664079687118064
0,PSNL,2020-12-31,-0.2018696806166322
1,PSNL,2019-12-31,-0.2336274445862721
0,PHAS,2019-12-31,-0.530257380260758
1,PHAS,2018-12-31,-0.40797960615237217
0,PHIO,2019-12-31,-1.4463386913459977
1,PHIO,2018-12-31,-0.5420533215495654
2,PHIO,2017-12-31,-7.677577741407529
3,PHIO,2016-12-31,-0.8285582680792262
4,PHIO,2015-12-31,-1.1499437570303712
5,PHIO,2014-12-31,-1.1203055378739657
0,PHUN,2019-12-31,-1.3955960516324981
1,PHUN,2018-12-31,-0.6019400248417816
2,PHUN,2018-11-30,-0.053909246675534164
3,PHUN,2017-11-30,-0.004351817555918683
4,PHUN,2016-11-30,0.0
0,PDD,2019-12-31,-0.230980110949229
1,PDD,2018-12-31,-0.5428117399759034
0,PT,2019-12-31,-1.8883115419061358
1,PT,2018-12-31,0.007245830429177525
0,PBFS,2020-06-30,
1,PBFS,2019-06-30,
0,PS,2020-12-31,-5.070065836659791e-05
1,PS,2019-12-31,-0.21757310989075626
2,PS,2018-12-31,-0.5317614389817051
0,PSTV,2020-12-31,-2.3109927089175546
1,PSTV,2019-12-31,-0.3755004003202562
2,PSTV,2018-12-31,-1.9642412935323383
3,PSTV,2017-12-31,-1.718506173774714
4,PSTV,2016-12-31,-0.9971955853084856
5,PSTV,2015-12-31,-0.640579611086429
0,PTE,2019-12-31,-2.1243224621038124
1,PTE,2018-12-31,-0.25354129097091255
2,PTE,2018-10-31,-0.7966530948572537
3,PTE,2017-10-31,-27.696879643387817
4,PTE,2016-10-31,-0.8597368908652956
5,PTE,2015-10-31,-0.2430861595452513
0,PPHI,2019-12-31,-0.003166400578359347
0,PBTS,2019-12-31,-1.8609780974504178
0,DTIL,2019-12-31,-0.4458788003898205
0,POAI,2019-12-31,-1.6859216410403368
1,POAI,2018-12-31,-188.63100314183123
2,POAI,2017-12-31,-2.8777267773041784
3,POAI,2016-12-31,-5.291372713407836
4,POAI,2015-12-31,-1.1648107537826022
5,POAI,2014-12-31,1.2887824705451023
0,PBIO,2019-12-31,0.9867697536549181
1,PBIO,2018-12-31,1.6298829980999605
2,PBIO,2017-12-31,0.7356735337606356
3,PBIO,2016-12-31,0.35428824810951354
4,PBIO,2015-12-31,0.955164708732843
5,PBIO,2014-12-31,2.271343550228142
0,PRVL,2019-12-31,-0.3605201147949723
0,PRNB,2019-12-31,-0.14673333387889154
1,PRNB,2018-12-31,0.10169557940226488
0,PRTH,2019-12-31,-0.08818011257035648
1,PRTH,2018-12-31,-0.05176270497106834
2,PRTH,2017-12-31,-0.002275217905043192
3,PRTH,2016-12-31,-0.0019635284253989287
0,PAAC,2019-09-30,0.001779928697278797
0,PAACU,2019-09-30,0.001779928697278797
0,PTVCA,2019-12-31,
1,PTVCA,2018-12-31,-0.03294005288788579
2,PTVCA,2017-12-31,0.00828569861569404
3,PTVCA,2016-12-31,0.04026398751324473
4,PTVCA,2015-12-31,0.0345144474354074
5,PTVCA,2014-12-31,0.04349325334393937
0,PTVCB,2019-12-31,
1,PTVCB,2018-12-31,
2,PTVCB,2017-12-31,
3,PTVCB,2016-12-31,
4,PTVCB,2015-12-31,
5,PTVCB,2014-12-31,
0,PRVB,2020-12-31,-0.8865272969612394
1,PRVB,2019-12-31,-0.5268635279224889
2,PRVB,2018-12-31,-0.44696436353883806
0,PHCF,2019-06-30,-0.20828832951698922
0,PACQ,2019-12-31,0.01428710348311274
1,PACQ,2018-12-31,0.01302458670363914
0,PACQU,2019-12-31,0.01428710348311274
1,PACQU,2018-12-31,0.01302458670363914
0,QTT,2019-12-31,-2.5217726878766937
1,QTT,2018-12-31,-1.1856602337988933
0,RTLR,2020-12-31,0.08777434084548534
1,RTLR,2019-12-31,0.13596542430023079
0,RRBI,2019-12-31,0.12093783991933243
0,RDVT,2019-12-31,-0.24865859955548572
1,RDVT,2018-12-31,-0.1893158388003749
0,RBZ,2018-12-31,14.929869032530629
1,RBZ,2017-12-31,-0.0014886128364389234
0,REKR,2019-12-31,-0.7698285101822079
1,REKR,2018-12-31,-0.5984854573571983
2,REKR,2017-12-31,-0.43148506699226574
0,RPAY,2019-12-31,0.0
1,RPAY,2018-12-31,0.005788686606411678
0,REPL,2020-03-31,-0.23681167115915094
1,REPL,2019-03-31,-0.2134712443142875
0,REXN,2019-12-31,-0.8581136003822215
1,REXN,2018-12-31,-1.114671131392909
2,REXN,2017-12-31,-1.0096011986929807
3,REXN,2016-12-31,-0.4857434088101309
4,REXN,2015-12-31,-0.6495994735485181
5,REXN,2014-12-31,-0.5960520692080211
0,RBKB,2019-12-31,0.06512687222371932
1,RBKB,2018-12-31,0.0833592003973181
0,RMBI,2019-12-31,-0.1028864037120304
0,RIVE,2019-12-31,0.0398701641336414
1,RIVE,2018-12-31,0.10950977632820649
2,RIVE,2017-12-31,-0.011800249395341831
3,RIVE,2016-12-31,0.07591287636130685
4,RIVE,2015-12-31,-0.036861363328364274
5,RIVE,2014-12-31,0.07620563143703311
0,RUBY,2020-12-31,-0.6710474727349832
1,RUBY,2019-12-31,-0.4526906705143721
2,RUBY,2018-12-31,-0.19428017555896798
3,RUBY,2017-12-31,-0.43616269932059404
4,RUBY,2016-12-31,-2.1444422814872492
0,RUHN,2020-03-31,-0.07421618842641083
1,RUHN,2019-03-31,0.9291471103371821
0,SLRX,2019-12-31,-0.6557217404190626
1,SLRX,2018-12-31,-2.361606509963205
2,SLRX,2017-12-31,-1.1814562186126505
3,SLRX,2016-12-31,-0.6656991334492941
4,SLRX,2015-12-31,-0.3159928423925731
5,SLRX,2014-12-31,-0.23187657334478917
0,SRRK,2019-12-31,-0.31179883472827646
1,SRRK,2018-12-31,-0.3283737093327475
0,SAMA,2019-12-31,0.01726895214373713
1,SAMA,2018-12-31,0.00019864785146665913
0,SAMAU,2019-12-31,0.01726895214373713
1,SAMAU,2018-12-31,0.00019864785601460033
0,SCPL,2019-12-31,0.28756330894766463
0,WORX,2019-12-31,-1.6334296521376017
1,WORX,2018-12-31,1.3025800549577156
2,WORX,2017-12-31,-1.3839020585108248
3,WORX,2016-12-31,-0.35845457845874423
0,SEEL,2019-12-31,-160.0
1,SEEL,2018-12-31,-3.561823802163833
2,SEEL,2017-12-31,-2.2933827835252782
3,SEEL,2016-12-31,1.127236882013952
4,SEEL,2015-12-31,2.4070606098949767
5,SEEL,2014-12-31,-2.8441098317094773
0,SIC,2019-12-31,0.02515460990390673
1,SIC,2018-12-31,-0.004391655263927842
0,SESN,2019-12-31,-1.0156072859194316
1,SESN,2018-12-31,-0.31952241863288067
2,SESN,2017-12-31,-0.41247850860366314
3,SESN,2016-12-31,0.018937842724012905
4,SESN,2015-12-31,-1.1438536501966148
5,SESN,2014-12-31,-0.6858909996385397
0,SWAV,2020-12-31,-0.2662449637062253
1,SWAV,2019-12-31,-0.24550088972250275
0,SIBN,2019-12-31,-0.39092991296381124
1,SIBN,2018-12-31,-0.13475659190055206
0,SIGA,2019-12-31,-0.09527648319442013
1,SIGA,2018-12-31,2.142769283778334
2,SIGA,2017-12-31,-0.27803055729034776
3,SIGA,2016-12-31,-0.26967948351680077
4,SIGA,2015-12-31,-0.21855029902154852
5,SIGA,2014-12-31,-1.333552056937117
0,SILK,2019-12-31,-0.43508757366979334
1,SILK,2017-12-31,-0.5036559027868127
0,SSPKU,2019-12-31,6.396396151744876
0,SINT,2019-12-31,-0.6774466883208586
1,SINT,2018-12-31,-1.0606458675424193
2,SINT,2017-12-31,-1.4645211930926216
3,SINT,2016-12-31,-1.0772326064382138
4,SINT,2015-12-31,-1.5494071146245059
5,SINT,2014-12-31,-1.3250640530318436
0,SG,2019-12-31,-0.013222945931099427
1,SG,2018-12-31,0.00899943041579647
2,SG,2017-12-31,-0.04001747806139169
3,SG,2016-12-31,0.015895650715094578
0,SOLY,2019-12-31,-1.3380316320045396
0,SONM,2019-12-31,-0.8778368284975582
0,SONO,2020-10-03,-0.047473501073194715
1,SONO,2019-09-28,-0.0029961211925453386
2,SONO,2018-09-29,-0.04996891540525038
0,SMMC,2019-12-31,0.007015076319325127
0,SMMCU,2019-12-31,0.007015060524672917
0,SPFI,2019-12-31,0.0968244043614644
1,SPFI,2018-12-31,0.08888460999859964
2,SPFI,2017-12-31,0.0840106579101013
0,SY,2019-12-31,0.08194819429834037
0,STXB,2019-12-31,0.07368593371956228
1,STXB,2018-12-31,0.05942253989196804
0,SLNG,2019-12-31,-0.07168496902337207
1,SLNG,2018-12-31,-0.115329573196397
2,SLNG,2017-12-31,-0.2558495409221048
3,SLNG,2016-12-31,-0.31203024238381144
4,SLNG,2015-12-31,-0.07161522940028447
5,SLNG,2014-12-31,-0.07310129488474608
0,STND,2019-12-31,
1,STND,2018-12-31,0.01142284693447138
2,STND,2017-12-31,0.007177612869998171
3,STND,2016-09-30,
4,STND,2015-09-30,
5,STND,2014-09-30,
0,MITO,2019-12-31,-3.8167402756345448
0,STOK,2019-12-31,-0.14389113684013727
1,STOK,2018-12-31,-0.11916590528399573
0,STNE,2019-12-31,0.14103500455566903
1,STNE,2018-12-31,0.06110968892066982
0,WISA,2019-12-31,-7.90407358738502
1,WISA,2018-12-31,-16.721233088090525
0,SNDL,2019-12-31,-1.1472860168611654
0,SLGG,2019-12-31,-2.2821542810384585
0,SURF,2019-12-31,-0.48736423558295305
1,SURF,2018-12-31,-0.044911769511464514
0,STRO,2019-12-31,-0.4517232158051263
1,STRO,2018-12-31,-0.18914822511193471
0,SSSS,2019-12-31,0.0966322102407703
1,SSSS,2018-12-31,-0.02491307314303557
2,SSSS,2017-12-31,0.05422336284054644
3,SSSS,2016-12-31,-0.29699276702209276
4,SSSS,2015-12-31,0.041694384032601194
5,SSSS,2014-12-31,-0.009808124213352214
0,SVMK,2020-12-31,-0.139717973763276
1,SVMK,2019-12-31,-0.12538878245034793
2,SVMK,2018-12-31,-0.2843615146621147
0,TLC,2019-12-31,-0.9687934487827408
1,TLC,2018-12-31,-0.8389337883615724
0,TAOP,2019-12-31,-0.26483000522302597
1,TAOP,2018-12-31,0.03848915468827398
2,TAOP,2017-12-31,-0.009025664904883695
3,TAOP,2016-12-31,-1.442453039468093
4,TAOP,2015-12-31,-0.14367628364162902
5,TAOP,2014-12-31,-0.7442778402031999
0,TH,2019-12-31,0.025641310609386316
1,TH,2018-12-31,0.012160877454637313
0,TRNX,2018-12-31,-0.625350866796005
1,TRNX,2017-12-31,-1.3120244762976314
2,TRNX,2016-12-31,-3.926797185821214
3,TRNX,2015-12-31,-0.5570591996566056
4,TRNX,2014-12-31,-0.41550060912420483
5,TRNX,2013-12-31,-0.8275975701438896
0,TCFCP,2020-12-31,0.0
0,TCRR,2019-12-31,-0.29502158452125843
0,TECTP,2019-12-31,0.027703741888703524
0,TENB,2020-12-31,-0.11743910899086754
1,TENB,2019-12-31,-0.3708246561226831
2,TENB,2018-12-31,-0.3449066444345348
0,TZAC,2020-02-29,0.010175906797512263
1,TZAC,2019-02-28,0.008748922958456258
0,TZACU,2020-02-29,0.010175856721829395
1,TZACU,2019-02-28,0.008748907586587334
0,WTER,2020-03-31,-9.140323882197082
1,WTER,2019-03-31,-0.7587946654165617
2,WTER,2018-03-31,-14.529952785605802
3,WTER,2017-03-31,-4.1075726012803315
4,WTER,2016-03-31,-5.1055178982605725
5,WTER,2015-03-31,-14.168103431168264
0,BPRN,2019-12-31,
1,BPRN,2018-12-31,
2,BPRN,2017-12-31,
0,LOVE,2020-02-02,-0.1625698014330906
1,LOVE,2019-02-03,-0.08318791716322106
0,PECK,2019-12-31,0.0944252104412558
1,PECK,2018-12-31,-0.006765964955118617
2,PECK,2017-12-31,-0.015014953354415573
3,PECK,2016-12-31,-0.01079170867486338
0,REAL,2019-12-31,-0.27712811150913935
0,TIBR,2019-12-31,0.014448947391164339
1,TIBR,2018-12-31,0.011325744540180515
0,TLRY,2020-12-31,-0.3618241665980093
1,TLRY,2019-12-31,-0.41002334858807593
2,TLRY,2018-12-31,-0.11442931206697002
0,TMDI,2019-12-31,3.589831272170316
1,TMDI,2018-12-31,-5.368445140025136
2,TMDI,2017-12-31,-3.49864375
3,TMDI,2016-12-31,-39.22487008291149
4,TMDI,2015-12-31,100.69608772825637
5,TMDI,2014-12-31,
0,TKKS,2019-12-31,0.012767496930559497
1,TKKS,2018-12-31,
0,TKKSU,2019-12-31,0.012767496930559497
1,TKKSU,2018-12-31,0.00637562539769679
0,TOTA,2019-12-31,0.005673537834072561
1,TOTA,2018-12-31,0.000413943615042238
0,TOTAU,2019-12-31,0.005673537834072561
1,TOTAU,2018-12-31,0.000413943615042238
0,TBLT,2019-12-31,-1.3330166840591318
1,TBLT,2018-12-31,1.4584611135839511
0,TW,2020-12-31,0.04888951035498084
1,TW,2019-12-31,
0,TBIO,2019-12-31,-0.3863056859889112
1,TBIO,2018-12-31,-0.3766406695834126
0,TMDX,2019-12-28,-0.3757064047362756
0,TRVI,2019-12-31,-0.47567607021641545
1,TRVI,2017-12-31,-0.8532079719261074
2,TRVI,2016-12-31,0.9258950179420846
0,TPCO,2019-12-29,0.009297398385531331
1,TPCO,2018-12-30,-0.10189110637473357
2,TPCO,2017-12-31,0.06159254190050461
3,TPCO,2016-12-25,-0.07203159587035307
4,TPCO,2015-12-27,-0.006149718210095162
5,TPCO,2014-12-28,0.19271247943949876
0,TCDA,2020-12-31,-0.8341791971067364
1,TCDA,2019-12-31,-0.5327452923089896
2,TCDA,2018-12-31,-0.44115085069407195
0,TDAC,2019-12-31,0.04385251069927173
1,TDAC,2018-12-31,0.008546826202604614
0,TDACU,2019-12-31,0.043852481705348896
1,TDACU,2018-12-31,0.008546836059053908
0,TC,2019-12-31,-0.5911067830537737
1,TC,2018-12-31,-0.12473296898619578
0,TPTX,2019-12-31,-0.17671803415243648
0,THCB,2019-12-31,0.0152104396837407
0,THCBU,2019-12-31,0.015210440117967152
0,THCA,2019-12-31,0.006483968431818327
0,THCAU,2019-12-31,0.006483956952212375
0,BROG,2019-12-31,-0.3358940642871488
1,BROG,2018-12-31,0.008760411036660505
0,TWST,2020-09-30,-0.38458824923591645
1,TWST,2019-09-30,-0.6855017875383044
0,USWS,2019-12-31,-0.24621694663769805
1,USWS,2018-12-31,-0.2073845157682516
0,UBX,2019-12-31,-0.6132383120032835
1,UBX,2018-12-31,-0.4635997888259817
2,UBX,2016-12-31,-0.3270759598524049
0,UMRX,2019-12-31,-0.8799723565998618
1,UMRX,2018-12-31,-0.5662654553802762
0,TIGR,2019-12-31,
0,UPWK,2020-12-31,-0.06873940934398451
1,UPWK,2019-12-31,-0.05594351491176728
2,UPWK,2018-12-31,-0.07535619173173014
0,MYT,2019-06-30,-0.10193144196697788
1,MYT,2018-06-30,3.6343357556878972
2,MYT,2017-06-30,-1.8208993924409016
3,MYT,2016-06-30,-0.17374405810184945
4,MYT,2015-06-30,0.08792905063668884
0,UROV,2020-03-31,-4.532196267457669
1,UROV,2019-03-31,-1.2604072295705744
0,USIO,2019-12-31,-0.5091272821505556
1,USIO,2018-12-31,-0.3807118853666567
2,USIO,2017-12-31,-0.20836664227503443
3,USIO,2016-12-31,-0.12916729180297598
4,USIO,2015-12-31,0.11973000049587089
5,USIO,2014-12-31,0.33542680086422805
0,UXIN,2019-12-31,-0.5694024397287554
1,UXIN,2018-12-31,-0.4941722114618167
0,VCNX,2019-12-31,14.011873350923484
1,VCNX,2018-12-31,-1.923999478555599
0,VTIQ,2019-12-31,0.017291903970983492
1,VTIQ,2018-12-31,0.010983126201573304
0,VTIQU,2019-12-31,
1,VTIQU,2018-12-31,
0,VERB,2019-12-31,-0.9284255964533629
1,VERB,2018-12-31,3.039097744360902
2,VERB,2017-12-31,1.2549501756509762
3,VERB,2016-12-31,1.2321119489721393
4,VERB,2015-12-31,7.016991559708555
5,VERB,2014-12-31,-2.5708941073222644
0,VERY,2019-12-31,-0.08818520814957777
0,VRRM,2019-12-31,0.03602485902598375
1,VRRM,2018-12-31,-0.05848970089121763
2,VRRM,2017-12-31,0.005540111256352108
0,VRCA,2019-12-31,-0.4334670293362839
1,VRCA,2018-12-31,-0.2308870724261705
0,VMD,2019-12-31,0.1551760637922518
0,VFF,2019-12-31,-0.10731259953277687
1,VFF,2017-12-31,-0.041105252880296816
2,VFF,2016-12-31,-0.02676342072409488
3,VFF,2015-12-31,0.008223742199344216
4,VFF,2014-12-31,-0.028412876455854198
5,VFF,2013-12-31,0.1285140562248996
0,VIOT,2019-12-31,0.2439636940112965
1,VIOT,2018-12-31,0.08345381623565055
0,VTSI,2019-12-31,0.02834542055116248
1,VTSI,2018-12-31,0.0971971039641709
2,VTSI,2017-12-31,0.0722810392680288
3,VTSI,2016-12-31,0.3284218459306428
4,VTSI,2015-12-31,0.3589355147652695
5,VTSI,2014-12-31,0.4476772086749725
0,VISL,2019-12-31,-1.7366243264049268
1,VISL,2018-12-31,-0.919448565776459
2,VISL,2017-12-31,-0.5972702044514924
3,VISL,2016-12-31,-1.4230664488017428
4,VISL,2015-12-31,-1.44042913608131
5,VISL,2014-12-31,-1.012970376301041
0,WAFU,2020-03-31,-0.14787614173684777
1,WAFU,2019-03-31,-0.16652432924735358
0,WTRH,2019-12-31,-1.981324624961731
1,WTRH,2018-12-31,-0.16312213263710515
2,WTRH,2017-12-31,0.005225570795830643
3,WTRH,2016-12-31,-1.797566932283374e-05
0,WSG,2019-12-31,-0.23380130239203722
0,WTRE,2019-12-31,0.05702521976599616
0,WTREP,2019-12-31,0.024528117689171455
0,HHHHU,2019-12-31,0.002593241675427001
0,WW,2021-01-02,0.08106653813290099
1,WW,2019-12-28,0.1367089157831059
2,WW,2018-12-29,0.2274089776142002
3,WW,2017-12-30,0.16066925589137215
4,WW,2016-12-31,0.08596774127620613
5,WW,2016-01-02,0.0624112742947113
0,WRTC,2019-12-31,-0.4303540792332341
1,WRTC,2018-12-31,-0.2692920238127715
0,XFOR,2019-12-31,-0.3491348817528479
1,XFOR,2018-12-31,-1.4056394171077566
2,XFOR,2017-12-31,-0.4800209708957973
0,XERS,2019-12-31,-1.5436563828093424
1,XERS,2018-12-31,-0.5468977570637926
0,XPEL,2019-12-31,0.42572804250039964
0,YMAB,2019-12-31,-0.3995857579642963
1,YMAB,2018-12-31,-0.3030370935777761
0,YJ,2019-12-31,-0.0913287163451755
0,ZM,2020-01-31,0.027574881147262333
0,ZVO,2020-12-31,-0.6851297460313953
1,ZVO,2019-12-31,-0.43871059402970936
0,ZYXI,2020-12-31,0.1636050146637017
1,ZYXI,2019-12-31,0.5173743500866551
2,ZYXI,2018-12-31,1.0393732831417235
3,ZYXI,2017-12-31,1.525030525030525
4,ZYXI,2016-12-31,-0.022988505747126436
5,ZYXI,2015-12-31,0.7782982045277127
0,AEF,2019-12-31,0.1634646753811472
1,AEF,2018-12-31,-0.19804613865466453
2,AEF,2017-12-31,
3,AEF,2016-12-31,
4,AEF,2015-12-31,-0.1738978940357959
5,AEF,2014-12-31,
0,UAVS,2019-12-31,-0.5902924770815657
1,UAVS,2018-12-31,-0.31957074492385146
2,UAVS,2017-12-31,-2.3677124809868415
3,UAVS,2016-12-31,1.120146192851972
4,UAVS,2015-12-31,-2.9544964612746605
5,UAVS,2014-12-31,0.06359432882166734
0,AGE,2019-12-31,-2.951990349819059
1,AGE,2018-12-31,-0.9392540396063662
2,AGE,2016-12-31,0.7756424581005587
0,AMBO,2019-12-31,-0.21249590228622076
1,AMBO,2018-12-31,0.18273525683587855
0,ARMP,2019-12-31,-0.9468695314019056
1,ARMP,2018-12-31,-1.3352657004830917
2,ARMP,2017-12-31,-1.5419847328244274
3,ARMP,2016-12-31,-1.3269928156004105
4,ARMP,2015-12-31,-0.020234986945169713
5,ARMP,2014-12-31,0.8639201465475345
0,BIOX,2020-06-30,0.03859426491635313
1,BIOX,2019-06-30,-0.07438036014587003
2,BIOX,2019-01-31,0.006280465313028765
3,BIOX,2018-06-30,-0.3237604648792407
0,BKTI,2019-12-31,-0.1268379778742473
1,BKTI,2018-12-31,-0.016104817797188482
2,BKTI,2017-12-31,-0.1472851514405319
3,BKTI,2016-12-31,0.1180697584434249
4,BKTI,2015-12-31,0.03939066674245439
5,BKTI,2014-12-31,0.07543728509493197
0,YCBD,2019-09-30,-0.5262603249986862
1,YCBD,2018-09-30,0.0033339367554318846
0,AIM,2019-12-31,-0.49931908652838886
1,AIM,2018-12-31,-1.1473167309715888
2,AIM,2017-12-31,-0.7181739130434782
3,AIM,2016-12-31,-0.4563815549336902
4,AIM,2015-12-31,-0.7476314368464975
5,AIM,2014-12-31,-0.6978883378659414
0,ITP,2019-12-31,0.019019517259077877
1,ITP,2018-12-31,-0.07147420223067412
2,ITP,2017-12-31,0.011776083945831291
3,ITP,2016-12-31,0.05552711688563141
4,ITP,2015-12-31,0.07896189994836911
5,ITP,2014-12-31,0.08263733513352761
0,LCTX,2019-12-31,-0.16165198682175755
1,LCTX,2018-12-31,-0.4969003036437247
2,LCTX,2017-12-31,-0.13998990154001514
3,LCTX,2016-12-31,0.1392515816395208
4,LCTX,2015-12-31,-0.7621839947443977
5,LCTX,2014-12-31,-0.7548100024554519
0,MMX,2019-12-31,-0.021331007275538123
0,MRIC,2018-12-31,-1.052991452991453
1,MRIC,2017-12-31,-0.7547368421052632
2,MRIC,2016-12-31,-1.8424657534246576
3,MRIC,2015-12-31,-3.4489795918367347
4,MRIC,2014-12-31,-0.5336481700118064
5,MRIC,2013-12-31,3.1936936936936937
0,PLAG,2019-12-31,-0.27651067351252595
1,PLAG,2018-12-31,-0.020451948258619106
2,PLAG,2017-12-31,4.373053060540643
3,PLAG,2016-12-31,-1.2901549402025874
4,PLAG,2015-12-31,0.0156431176805394
5,PLAG,2014-12-31,0.030588337964825563
0,SILV,2019-12-31,-0.4810832416691489
1,SILV,2018-12-31,-0.07216374555340017
0,SDI,2019-12-31,-0.005129462394256906
1,SDI,2018-12-31,0.06744719002004046
0,STXS,2019-12-31,-0.1461079842103667
1,STXS,2018-12-31,0.014032785151372018
2,STXS,2017-12-31,0.30254074907202716
3,STXS,2016-12-31,0.3599661571676278
4,STXS,2015-12-31,-2.3808301849158315
5,STXS,2014-12-31,-0.7195492368818912
0,VOLT,2020-11-01,-0.20948751456473177
1,VOLT,2019-11-03,-0.11580594679186229
2,VOLT,2018-10-28,-0.2326521034530802
3,VOLT,2017-10-29,0.26435951515350464
4,VOLT,2016-10-30,-0.0652416493846915
5,VOLT,2015-11-01,-0.0792591312906046
0,ALMIL.PA,2019-12-31,0.03729815983425689
1,ALMIL.PA,2018-12-31,0.3844889965125781
2,ALMIL.PA,2017-12-31,0.10212590420097803
3,ALMIL.PA,2016-12-31,0.11365166530641703
4,ALMIL.PA,2015-12-31,0.11068533567121996
5,ALMIL.PA,2014-12-31,583.8328873780265
0,2CRSI.PA,2020-02-29,-0.04728196312856715
1,2CRSI.PA,2018-12-31,0.0446928161689053
0,ASP.PA,2019-12-31,0.05885701975749369
1,ASP.PA,2018-12-31,0.2134411947728687
2,ASP.PA,2017-12-31,0.25580669445311494
3,ASP.PA,2016-12-31,0.21379031325858283
4,ASP.PA,2015-12-31,0.07693180528764325
5,ASP.PA,2014-12-31,0.041482153337245906
0,AALB.AS,2019-12-31,0.11315949521058233
1,AALB.AS,2018-12-31,0.13039407609158227
2,AALB.AS,2017-12-31,0.12837900603808639
3,AALB.AS,2016-12-31,0.11833698865261752
4,AALB.AS,2015-12-31,0.11073678043064303
5,AALB.AS,2014-12-31,0.1138306228436776
0,ABI.BR,2019-12-31,0.0633080121105809
1,ABI.BR,2018-12-31,0.04315840602295035
2,ABI.BR,2017-12-31,0.052764214086654125
3,ABI.BR,2016-12-31,0.019856596339312305
4,ABI.BR,2015-12-31,0.11735842304033754
5,ABI.BR,2014-12-31,0.11965285845572297
0,AB.PA,2019-12-31,12.16787912702854
1,AB.PA,2018-12-31,-7.9176542084472805
2,AB.PA,2017-12-31,-0.8503465362059773
3,AB.PA,2016-12-31,-1.5679683078664404
4,AB.PA,2015-12-31,-1.7910597354002404
5,AB.PA,2014-12-31,-0.936346276257161
0,ABCA.PA,2019-12-31,
1,ABCA.PA,2018-12-31,
2,ABCA.PA,2017-12-31,
3,ABCA.PA,2016-12-31,
4,ABCA.PA,2015-12-31,
5,ABCA.PA,2014-12-31,
0,ABEO.PA,2020-03-31,0.020436575691507527
1,ABEO.PA,2019-03-31,0.04545194398870617
2,ABEO.PA,2018-03-31,0.06022308420855779
3,ABEO.PA,2017-03-31,0.12002888086642599
0,ABVX.PA,2019-12-31,-0.8869963137155206
1,ABVX.PA,2018-12-31,-0.4295467017890462
2,ABVX.PA,2017-12-31,-0.2903325631292292
3,ABVX.PA,2016-12-31,-0.3151270815074496
4,ABVX.PA,2015-12-31,-0.2544029685423128
0,ABN.AS,2019-12-31,
1,ABN.AS,2018-12-31,
2,ABN.AS,2017-12-31,
3,ABN.AS,2016-12-31,
4,ABN.AS,2015-12-31,
0,ABO.BR,2019-12-31,0.09263485852986994
1,ABO.BR,2018-12-31,0.0424615108398043
2,ABO.BR,2017-12-31,0.124906170244708
3,ABO.BR,2016-12-31,0.08137249396304824
4,ABO.BR,2015-12-31,0.010751269705164566
5,ABO.BR,2014-12-31,0.014868278599783472
0,ACPH.BR,2019-12-31,-2.59774560724942
1,ACPH.BR,2018-12-31,-0.6153436537217937
0,ACAN.PA,2019-12-31,0.07216965814082771
1,ACAN.PA,2018-12-31,0.06652329749103943
2,ACAN.PA,2017-12-31,0.045544109347948766
3,ACAN.PA,2016-12-31,0.19123197165293299
4,ACAN.PA,2015-12-31,0.17222583313637438
5,ACAN.PA,2014-12-31,0.00906510002133351
0,ACCEL.AS,2019-12-31,0.1128922418367708
1,ACCEL.AS,2018-12-31,0.07807802581717403
2,ACCEL.AS,2017-12-31,0.07091307187392815
3,ACCEL.AS,2016-12-31,0.1337460310208557
4,ACCEL.AS,2015-12-31,0.12467982889953629
5,ACCEL.AS,2014-12-31,0.09509714776011073
0,ACCB.BR,2019-12-31,0.07729406517647237
